aid,size,cpumax,cpumin,cpuavg,cpustdev,cpuxg,memmax,memmin,memavg,memstdev,memxg,disk,p
app_760,2,0.5,0.5,0.5,0,0,3.951,3.3756,3.7337,0.1157,0.2173,60,0
app_7600,1,2.095,0.5,0.8444,0.606,1.2506,6.8711,1.2024,3.6473,1.5642,3.2238,500,0
app_7601,3,0.5,0.5,0.5,0,0,3.5982,2.4538,3.0541,0.2684,0.5441,60,0
app_7602,4,0.5,0.5,0.5,0,0,3.0331,2.5803,2.8413,0.0793,0.1917,60,0
app_7603,1,0.5,0.5,0.5,0,0,1.0817,1,1.0048,0.0184,0.0769,60,0
app_7604,2,0.758,0.5,0.5042,0.0302,0.2538,4.5593,3.1224,4.0744,0.4236,0.4849,60,0
app_7605,2,0.5,0.5,0.5,0,0,4.7232,2.8599,4.2401,0.581,0.4831,60,0
app_7606,2,0.886,0.5,0.5193,0.0606,0.3667,10.1068,7.816,8.9004,0.4625,1.2064,40,0
app_7607,2,0.5,0.5,0.5,0,0,3.6183,2.2442,3.1597,0.3513,0.4586,60,0
app_7608,1,1.316,0.5,0.5094,0.0827,0.8066,5.8298,4.2994,5.0704,0.2795,0.7593,60,0
app_7609,1,2,2,2,0,0,4,4,4,0,0,60,0
app_761,1,4,4,4,0,0,8,8,8,0,0,80,0
app_7610,1,0.5,0.5,0.5,0,0,3.3388,2.2239,2.7388,0.2317,0.6,60,0
app_7611,1,8.437,0.5,0.6822,1.1284,7.7548,62.9721,60.6491,62.1204,0.8364,0.8516,600,0
app_7612,1,4,4,4,0,0,8,8,8,0,0,60,0
app_7613,130,2.866,0.5,0.7276,0.2936,2.1384,5.1438,4.6837,4.8753,0.1117,0.2685,60,0
app_7614,1,1.004,0.5,0.5536,0.1034,0.4504,3.6592,2.9165,3.1031,0.155,0.5561,60,0
app_7615,2,1.105,0.5,0.5364,0.127,0.5686,6.3792,1,5.6071,1.0921,0.7722,60,0
app_7616,1,0.5,0.5,0.5,0,0,3.9384,3.7608,3.8459,0.0428,0.0925,60,0
app_7617,2,0.5,0.5,0.5,0,0,3.2514,2.6509,3.0372,0.1659,0.2142,60,0
app_7618,1,0.5,0.5,0.5,0,0,1.2123,1,1.0403,0.061,0.1721,200,0
app_7619,7,0.623,0.5,0.5013,0.0124,0.1217,5.0467,1,2.1264,1.7593,2.9203,60,0
app_762,2,0.5,0.5,0.5,0,0,4.1132,2.8815,3.3904,0.3798,0.7228,60,0
app_7620,3,0.5,0.5,0.5,0,0,4.5132,3.2957,4.0197,0.2707,0.4935,60,0
app_7621,2,0.5,0.5,0.5,0,0,3.9311,2.3811,3.0701,0.3469,0.861,60,0
app_7622,39,2.777,0.5,0.6277,0.387,2.1493,6.6083,4.6928,5.6193,0.6463,0.9891,60,0
app_7623,3,0.574,0.5,0.5011,0.0083,0.0729,4.7671,3.3365,4.1683,0.2407,0.5988,60,0
app_7624,22,4,0.5,1.2478,0.9951,2.7522,5.9095,1,3.8067,2.0645,2.1028,60,0
app_7625,2,0.5,0.5,0.5,0,0,2.3667,1.6973,2.0588,0.1928,0.3078,60,0
app_7626,1,2.78,0.5,0.5497,0.3039,2.2303,8.3347,6.2776,7.2355,0.602,1.0993,100,0
app_7627,1,1.383,0.5,0.5126,0.0956,0.8704,3.4534,2.7866,3.1943,0.1617,0.2592,60,0
app_7628,1,0.5,0.5,0.5,0,0,3.2628,2.5334,2.964,0.226,0.2988,60,0
app_7629,2,4,4,4,0,0,16,16,16,0,0,80,0
app_763,3,1.09,0.5,0.506,0.0596,0.584,4.7635,2.8937,3.6967,0.5584,1.0668,60,0
app_7630,2,0.5,0.5,0.5,0,0,4.6556,2.7625,3.8478,0.4986,0.8078,60,0
app_7631,1,0.5,0.5,0.5,0,0,5.7415,1,2.1083,1.9326,3.6332,60,0
app_7632,2,0.5,0.5,0.5,0,0,1.3031,1,1.006,0.0406,0.2971,60,0
app_7633,1,0.5,0.5,0.5,0,0,4.5486,4.1453,4.4197,0.1205,0.1289,60,0
app_7634,2,2.175,0.5,1.0434,0.4645,1.1316,2.0967,1.6842,1.9989,0.0359,0.0978,60,0
app_7635,2,2.328,0.5,0.5411,0.2408,1.7869,5.4702,2.984,4.964,0.5457,0.5062,60,0
app_7636,2,0.5,0.5,0.5,0,0,3.5566,2.6096,3.0873,0.2679,0.4694,60,0
app_7637,1,0.5,0.5,0.5,0,0,3.668,2.9709,3.2391,0.2333,0.4288,80,0
app_7638,2,0.5,0.5,0.5,0,0,4.703,2.7236,3.5175,0.5713,1.1855,60,0
app_7639,22,2.715,0.5,0.6511,0.3347,2.0639,5.8676,4.9741,5.1678,0.2239,0.6997,40,0
app_764,2,0.5,0.5,0.5,0,0,3.3685,2.4667,2.9639,0.1805,0.4046,60,0
app_7640,1,0.5,0.5,0.5,0,0,4.4392,2.9852,3.8277,0.4016,0.6114,60,0
app_7641,7,4,0.5,0.8694,0.4856,3.1306,6.6283,4.9308,5.8948,0.5752,0.7335,60,0
app_7642,2,0.5,0.5,0.5,0,0,3.2271,3.057,3.1666,0.0424,0.0605,60,0
app_7643,6,0.665,0.5,0.5041,0.0191,0.1609,6.2731,4.706,5.6425,0.3302,0.6306,60,0
app_7644,2,1.311,0.5,0.6618,0.2453,0.6492,2.5362,1.5983,2.3256,0.2102,0.2106,150,0
app_7645,2,0.586,0.5,0.5037,0.0162,0.0823,3.1434,2.8158,2.9774,0.096,0.166,60,0
app_7646,1,0.5,0.5,0.5,0,0,6.1071,1,1.8471,1.8598,4.26,60,0
app_7647,1,0.5,0.5,0.5,0,0,5.1086,4.4599,4.8171,0.2295,0.2915,60,0
app_7648,8,0.992,0.5,0.5599,0.1246,0.4321,1,1,1,0,0,60,0
app_7649,6,1.171,0.5,0.839,0.2076,0.332,11.7887,5.5912,7.3802,2.4937,4.4086,60,0
app_765,2,1.197,0.5,0.5392,0.1068,0.6578,12.0056,11.1191,11.7586,0.1931,0.247,40,0
app_7650,1,4,4,4,0,0,8,8,8,0,0,60,0
app_7651,17,2.555,0.5,0.6103,0.2356,1.9447,6.2911,1,4.846,1.6087,1.4451,500,0
app_7652,9,2.011,0.5,0.5789,0.215,1.4321,4.9392,1,3.6931,1.6083,1.2461,60,0
app_7653,1,4,4,4,0,0,8,8,8,0,0,60,0
app_7654,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7655,3,0.5,0.5,0.5,0,0,3.7951,1,1.6654,1.1502,2.1297,60,0
app_7656,2,0.5,0.5,0.5,0,0,1.4903,1,1.0624,0.1358,0.4279,60,0
app_7657,2,4,4,4,0,0,8,8,8,0,0,60,0
app_7658,6,0.5,0.5,0.5,0,0,1.9924,1,1.5559,0.2873,0.4365,60,0
app_7659,3,0.5,0.5,0.5,0,0,4.2764,2.9373,3.9544,0.342,0.322,60,0
app_766,4,1.741,0.5,0.9477,0.3441,0.7933,6.2542,4.7248,5.5061,0.3673,0.7481,60,0
app_7660,1,0.5,0.5,0.5,0,0,2.7756,2.2776,2.5317,0.143,0.2439,60,0
app_7661,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7662,2,4,4,4,0,0,8,8,8,0,0,60,0
app_7663,1,0.5,0.5,0.5,0,0,3.4052,2.5284,2.9172,0.2166,0.4881,60,0
app_7664,1,0.5,0.5,0.5,0,0,3.179,2.4908,2.889,0.2086,0.29,60,0
app_7665,1,0.5,0.5,0.5,0,0,5.2352,1,4.0878,1.5054,1.1474,60,0
app_7666,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7667,2,0.5,0.5,0.5,0,0,2.9272,1,1.3837,0.496,1.5436,60,0
app_7668,1,0.5,0.5,0.5,0,0,8,8,8,0,0,60,0
app_7669,2,0.5,0.5,0.5,0,0,4.2467,3.1425,3.8474,0.2356,0.3994,60,0
app_767,6,1.003,0.5,0.5226,0.0771,0.4804,6.4428,4.5429,6.0144,0.3541,0.4284,40,0
app_7670,2,0.5,0.5,0.5,0,0,2.9985,1.8836,2.3177,0.2461,0.6808,60,0
app_7671,2,2.293,0.5,0.5305,0.1991,1.7625,6.9122,1,5.0551,2.6441,1.8571,60,0
app_7672,2,0.5,0.5,0.5,0,0,4.1081,1,2.7898,1.0725,1.3183,60,0
app_7673,3,1.078,0.5,0.5353,0.1197,0.5427,4.92,4.4332,4.7349,0.1288,0.1851,60,0
app_7674,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7675,1,4,4,4,0,0,8,8,8,0,0,60,0
app_7676,2,1.292,0.5,0.5102,0.0811,0.7818,5.1557,4.6502,4.9516,0.1244,0.2042,60,0
app_7677,2,0.5,0.5,0.5,0,0,3.677,2.6635,3.2605,0.2498,0.4166,60,0
app_7678,1,4,4,4,0,0,8,8,8,0,0,80,0
app_7679,4,2.299,0.5,0.7002,0.3845,1.5988,5.4859,1,5.0328,1.0495,0.4531,60,0
app_768,6,0.878,0.5,0.5721,0.1058,0.3059,5.0868,4.3284,4.9576,0.1253,0.1292,60,0
app_7680,2,2.69,0.5,0.5366,0.261,2.1534,5.4935,3.0852,3.9083,0.669,1.5852,60,0
app_7681,1,0.5,0.5,0.5,0,0,3.5946,3.4652,3.5378,0.0256,0.0568,60,0
app_7682,1,0.5,0.5,0.5,0,0,3.2005,2.5586,2.9287,0.1552,0.2718,60,0
app_7683,16,6.307,3.766,5.6853,0.6811,0.6217,9.3025,1,7.676,2.715,1.6265,100,0
app_7684,2,0.5,0.5,0.5,0,0,3.1912,2.4417,2.8686,0.1557,0.3226,60,0
app_7685,2,0.5,0.5,0.5,0,0,4.616,1,3.4525,0.6841,1.1635,60,0
app_7686,2,0.5,0.5,0.5,0,0,3.5506,2.7273,3.2066,0.2113,0.344,60,0
app_7687,2,1.115,0.5,0.5073,0.0624,0.6077,7.9194,3.6562,6.3358,0.8153,1.5836,60,0
app_7688,2,0.98,0.5,0.5049,0.0485,0.4751,5.5789,2.6855,4.6858,0.714,0.8931,60,0
app_7689,3,0.5,0.5,0.5,0,0,3.2381,2.7939,3.0944,0.1045,0.1436,60,0
app_769,12,2.059,0.5,1.2887,0.5027,0.7703,1,1,1,0,0,100,0
app_7690,2,0.5,0.5,0.5,0,0,3.7854,2.95,3.4527,0.2208,0.3328,60,0
app_7691,2,0.5,0.5,0.5,0,0,2.3232,1,2.0641,0.4147,0.2591,60,0
app_7692,3,0.5,0.5,0.5,0,0,4.4872,3.908,4.22,0.1308,0.2672,80,0
app_7693,2,3.54,0.5,0.8014,0.5298,2.7386,4.6393,2.7255,4.5092,0.2443,0.1301,60,0
app_7694,1,8,8,8,0,0,16,16,16,0,0,100,0
app_7695,2,1.087,0.5,0.5626,0.1512,0.5244,7.6464,2.7944,5.0423,1.4327,2.6041,60,0
app_7696,1,0.5,0.5,0.5,0,0,1.2772,1.0584,1.2396,0.0326,0.0376,60,0
app_7697,3,2.719,0.5,0.5226,0.2242,2.1964,5.7857,4.3897,5.4542,0.322,0.3316,60,0
app_7698,2,0.5,0.5,0.5,0,0,3.3495,3.1775,3.2527,0.0353,0.0969,60,0
app_7699,2,0.5,0.5,0.5,0,0,4.1216,2.7387,3.5187,0.3945,0.603,60,0
app_77,6,2.412,0.5,0.6052,0.277,1.8068,5.7833,4.8363,5.491,0.1187,0.2922,60,0
app_770,1,0.5,0.5,0.5,0,0,3.2905,2.8099,3.1069,0.1395,0.1837,60,0
app_7700,67,6.339,1.171,2.6164,1.0141,3.7226,22.2185,21.068,22.0201,0.2313,0.1984,300,0
app_7701,2,0.5,0.5,0.5,0,0,4.4491,1,2.3104,1.5044,2.1387,60,0
app_7702,1,0.5,0.5,0.5,0,0,3.3211,3.1983,3.2461,0.0272,0.075,60,0
app_7703,1,0.847,0.5,0.5035,0.0351,0.3435,5.5817,3.7696,5.2191,0.3362,0.3626,40,0
app_7704,2,0.5,0.5,0.5,0,0,5.1396,4.985,5.0756,0.0378,0.064,60,0
app_7705,1,0.5,0.5,0.5,0,0,4.9573,2.4707,3.747,0.7079,1.2103,60,0
app_7706,7,3.631,0.5,1.8074,0.7173,1.8236,5.1377,1,1.3113,1.059,3.8264,60,0
app_7707,1,4,4,4,0,0,8,8,8,0,0,60,0
app_7708,32,2.121,0.5,0.7027,0.296,1.4183,6.568,5.1685,6.0972,0.3277,0.4709,60,0
app_7709,4,0.769,0.5,0.5453,0.0748,0.2237,5.4695,4.237,5.2558,0.1894,0.2137,60,0
app_771,2,0.5,0.5,0.5,0,0,3.9674,3.5714,3.7676,0.1282,0.1997,60,0
app_7710,2,0.684,0.5,0.5092,0.0338,0.1748,4.1615,3.442,3.9413,0.1565,0.2202,60,0
app_7711,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7712,2,0.624,0.5,0.5013,0.0125,0.1227,4.9625,2.9613,4.5031,0.6915,0.4595,60,0
app_7713,2,0.5,0.5,0.5,0,0,2.9784,2.4857,2.8456,0.1568,0.1328,60,0
app_7714,2,0.5,0.5,0.5,0,0,4.9855,3.283,4.0132,0.5294,0.9723,60,0
app_7715,1,0.5,0.5,0.5,0,0,4.246,2.6238,3.1426,0.6137,1.1035,60,0
app_7716,4,3.055,0.5,0.6102,0.2841,2.4448,10.36,7.0947,8.9944,0.618,1.3656,60,0
app_7717,1,4,4,4,0,0,8,8,8,0,0,60,0
app_7718,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7719,3,1.776,0.5,0.513,0.1289,1.263,6.3264,3.422,5.5928,0.6917,0.7337,60,0
app_772,1,0.5,0.5,0.5,0,0,5.1873,1,4.9278,0.583,0.2595,60,0
app_7720,2,1.107,0.5,0.5189,0.0916,0.5881,5.267,4.9253,5.1656,0.0795,0.1014,60,0
app_7721,1,0.5,0.5,0.5,0,0,4.3287,3.66,4.0975,0.2268,0.2312,60,0
app_7722,1,0.5,0.5,0.5,0,0,8.2423,6.9242,7.9192,0.3805,0.3231,100,0
app_7723,2,0.5,0.5,0.5,0,0,1.4277,1,1.0469,0.1267,0.3808,60,0
app_7724,6,1.506,0.5,0.5492,0.1699,0.9568,6.2658,4.1548,5.0745,0.4292,1.1913,60,0
app_7725,2,0.874,0.5,0.5145,0.0542,0.3595,5.6232,4.0075,5.2142,0.3087,0.409,60,0
app_7726,2,0.5,0.5,0.5,0,0,4.3489,2.716,3.3245,0.617,1.0244,60,0
app_7727,4,3.362,0.5,1.7379,0.984,1.6241,6.5831,1,2.7568,2.4714,3.8262,60,0
app_7728,1,0.5,0.5,0.5,0,0,3.6109,1.4631,2.2509,0.8315,1.36,60,0
app_7729,1,4,4,4,0,0,8,8,8,0,0,60,0
app_773,5,1.055,0.5,0.5057,0.0561,0.5493,6.1918,3.9682,5.5009,0.5829,0.691,60,0
app_7730,2,0.5,0.5,0.5,0,0,4.3459,3.0571,3.3262,0.2526,1.0197,60,0
app_7731,1,1.084,0.5,0.6148,0.1797,0.4692,5.1043,1,4.046,1.2919,1.0583,60,0
app_7732,6,2.899,0.5,0.6208,0.3823,2.2782,4.0776,3.4264,3.7089,0.1728,0.3687,60,0
app_7733,401,3.785,0.735,2.004,0.6498,1.781,6.1467,5.2029,5.9158,0.1936,0.2309,60,0
app_7734,7,1.448,0.5,0.5301,0.144,0.9179,5.5421,4.4413,5.043,0.1675,0.4991,40,0
app_7735,8,1.545,0.5,0.7319,0.2574,0.8131,6.4363,5.2263,5.8212,0.4148,0.6151,60,0
app_7736,10,3.889,0.5,0.6315,0.4933,3.2575,5.8916,5.2653,5.605,0.115,0.2866,60,0
app_7737,3,0.5,0.5,0.5,0,0,5.471,4.2921,5.1185,0.2892,0.3525,60,0
app_7738,5,2.54,0.5,0.5392,0.2437,2.0008,5.3802,3.9601,4.7177,0.3078,0.6625,60,0
app_7739,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_774,40,3.739,0.5,0.8757,0.5644,2.8633,6.1606,5.5377,6.0632,0.0845,0.0975,80,0
app_7740,12,2.691,0.5,1.2024,0.5238,1.4886,7.6157,1,6.0802,1.9675,1.5355,60,0
app_7741,2,0.5,0.5,0.5,0,0,3.8045,2.6687,3.3509,0.4019,0.4535,60,0
app_7742,2,0.5,0.5,0.5,0,0,4.8324,3.2768,4.4658,0.4089,0.3666,60,0
app_7743,2,0.5,0.5,0.5,0,0,4.8213,1,3.594,1.4969,1.2273,60,0
app_7744,2,0.5,0.5,0.5,0,0,3.2263,2.5199,2.978,0.1534,0.2483,60,0
app_7745,2,1.011,0.5,0.5052,0.0516,0.5058,3.0726,2.5965,2.9692,0.0856,0.1034,60,0
app_7746,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7747,10,0.786,0.5,0.5415,0.0768,0.2445,5.1199,1,4.9373,0.4304,0.1826,60,0
app_7748,2,4,4,4,0,0,8,8,8,0,0,60,0
app_7749,2,1.123,0.5,0.5082,0.0642,0.6148,4.8941,2.8967,4.3431,0.727,0.5509,60,0
app_775,2,0.5,0.5,0.5,0,0,3.2128,2.6262,2.7944,0.1377,0.4184,60,0
app_7750,1,0.5,0.5,0.5,0,0,3.3772,1,1.3769,0.8581,2.0002,167,0
app_7751,1,0.5,0.5,0.5,0,0,3.6794,2.1968,2.2748,0.2099,1.4046,60,0
app_7752,2,0.5,0.5,0.5,0,0,3.0317,2.4546,2.8907,0.0975,0.141,60,0
app_7753,2,0.5,0.5,0.5,0,0,4.5533,2.8082,4.268,0.3452,0.2853,60,0
app_7754,22,0.5,0.5,0.5,0,0,4.5786,3.1332,3.6043,0.4911,0.9742,60,0
app_7755,1,0.5,0.5,0.5,0,0,3.8832,2.3394,2.8415,0.2187,1.0417,60,0
app_7756,1,0.5,0.5,0.5,0,0,2.3038,1.3807,2.02,0.2253,0.2838,60,0
app_7757,2,0.5,0.5,0.5,0,0,5.7715,4.9228,5.5211,0.2551,0.2504,60,0
app_7758,7,0.5,0.5,0.5,0,0,4.2804,1,2.3032,1.3079,1.9772,60,0
app_7759,3,0.5,0.5,0.5,0,0,3.8919,3.3925,3.7582,0.1459,0.1337,60,0
app_776,3,0.5,0.5,0.5,0,0,4.6621,2.7842,3.5239,0.4414,1.1382,60,0
app_7760,1,2.777,0.5,0.6619,0.285,2.1151,7.1462,6.2262,6.9425,0.149,0.2038,40,0
app_7761,1,3.894,0.5,0.6059,0.579,3.2881,5.2939,1.8242,4.9368,0.5541,0.3571,60,0
app_7762,3,0.5,0.5,0.5,0,0,4.4586,2.978,3.6618,0.5857,0.7968,60,0
app_7763,1,0.5,0.5,0.5,0,0,4.7815,3.019,4.4143,0.3296,0.3672,60,0
app_7764,8,1.73,0.5,0.5155,0.1248,1.2145,4.6409,1,3.9961,0.6811,0.6448,60,0
app_7765,2,0.5,0.5,0.5,0,0,3.0675,2.0113,2.8578,0.2471,0.2096,60,0
app_7766,1,0.5,0.5,0.5,0,0,3.5702,2.3574,3.1384,0.274,0.4318,60,0
app_7767,2,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7768,7,2.4,0.5,0.7453,0.4602,1.6547,5.8883,5.3103,5.5939,0.0896,0.2944,60,0
app_7769,1,1.141,0.5,0.5065,0.0648,0.6345,4.607,1,2.8772,1.478,1.7298,60,0
app_777,2,0.509,0.5,0.5001,0.0009,0.0089,3.4694,2.9315,3.2185,0.1379,0.2509,60,0
app_7770,4,0.5,0.5,0.5,0,0,1.2164,1,1.0144,0.0456,0.2021,60,0
app_7771,2,0.5,0.5,0.5,0,0,3.0179,2.5705,2.727,0.1333,0.2909,60,0
app_7772,10,2.443,0.5,0.9403,0.4138,1.5027,12.4557,8.1586,9.4501,1.1976,3.0056,60,0
app_7773,5,0.5,0.5,0.5,0,0,3.0318,1,1.9853,0.9916,1.0465,60,0
app_7774,2,0.5,0.5,0.5,0,0,3.0985,2.7554,2.9532,0.0742,0.1454,60,0
app_7775,2,0.5,0.5,0.5,0,0,3.2849,1,2.9809,0.3175,0.304,60,0
app_7776,8,0.661,0.5,0.5027,0.0178,0.1583,6.2661,3.9111,5.9005,0.4493,0.3656,60,0
app_7777,2,1.342,0.5,0.521,0.1105,0.821,4.0027,1,1.9928,1.2794,2.0099,200,0
app_7778,21,2.495,0.5,0.5304,0.2042,1.9646,4.9648,4.0628,4.7889,0.1311,0.1759,60,0
app_7779,1,4,4,4,0,0,8,8,8,0,0,60,0
app_778,2,0.5,0.5,0.5,0,0,4.3452,3.0038,3.9656,0.3181,0.3796,60,0
app_7780,2,3.095,0.5,0.8783,0.5978,2.2167,5.243,4.3379,4.9056,0.22,0.3374,60,0
app_7781,2,0.65,0.5,0.5015,0.0152,0.1485,2.3077,1.3459,1.9021,0.2726,0.4056,60,0
app_7782,1,0.5,0.5,0.5,0,0,3.0213,2.3307,2.803,0.159,0.2183,60,0
app_7783,6,0.83,0.5,0.5686,0.0786,0.2614,6.3537,4.8146,5.7699,0.394,0.5838,60,0
app_7784,4,0.784,0.5,0.5062,0.0335,0.2778,5.4655,3.7911,5.0683,0.3706,0.3973,60,0
app_7785,2,0.5,0.5,0.5,0,0,4.6757,1,3.3861,1.438,1.2897,60,0
app_7786,2,4,4,4,0,0,8,8,8,0,0,60,0
app_7787,1,0.5,0.5,0.5,0,0,4.0756,3.3726,3.6389,0.2433,0.4367,60,0
app_7788,1,0.917,0.5,0.5118,0.0672,0.4052,5.4984,5.3884,5.4677,0.0182,0.0307,60,0
app_7789,2,0.5,0.5,0.5,0,0,3.4617,2.9952,3.3212,0.1185,0.1405,60,0
app_779,3,0.5,0.5,0.5,0,0,3.0456,2.5158,2.882,0.13,0.1636,60,0
app_7790,1,0.5,0.5,0.5,0,0,3.1695,3.0813,3.1183,0.02,0.0512,60,0
app_7791,1,0.5,0.5,0.5,0,0,3.1929,2.5534,2.9535,0.1792,0.2394,60,0
app_7792,14,1.308,0.5,0.6243,0.1529,0.6837,5.5791,4.985,5.2757,0.1285,0.3035,60,0
app_7793,6,0.552,0.5,0.5012,0.0069,0.0508,5.8281,3.7396,5.0187,0.6075,0.8094,60,0
app_7794,9,8,0.5,3.4975,2.3986,4.5025,15.8886,1,12.4067,4.8859,3.4819,100,0
app_7795,3,3.992,0.5,1.061,0.8676,2.931,5.5126,3.9787,5.3277,0.3571,0.1849,60,0
app_7796,10,1.542,0.5,0.7255,0.1789,0.8165,6.3563,4.0803,5.1907,0.5204,1.1656,60,0
app_7797,10,2.761,0.5,0.6259,0.309,2.1351,6.0584,4.5568,5.497,0.2186,0.5613,60,0
app_7798,16,2.107,0.5,0.89,0.3309,1.217,6.5146,5.195,6.2258,0.2668,0.2888,60,0
app_7799,2,1.602,0.5,0.5156,0.1189,1.0864,3.1149,2.5479,2.9093,0.1649,0.2056,60,0
app_78,2,0.5,0.5,0.5,0,0,3.0606,2.6051,2.9234,0.0951,0.1372,60,0
app_780,2,4,4,4,0,0,8,8,8,0,0,60,0
app_7800,3,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7801,1,0.5,0.5,0.5,0,0,4.5021,2.5705,3.8512,0.7609,0.651,60,0
app_7802,20,2.639,0.5,1.3846,0.6867,1.2544,2.6581,1,2.3973,0.3527,0.2608,150,0
app_7803,2,1.22,0.5,1.0077,0.2005,0.2123,5.2693,3.2446,4.7942,0.5455,0.475,60,0
app_7804,2,0.5,0.5,0.5,0,0,4.0335,2.5232,2.9868,0.5314,1.0467,60,0
app_7805,25,1.435,0.5,0.7946,0.2526,0.6404,5.9207,1,4.9462,1.1302,0.9745,60,0
app_7806,2,0.5,0.5,0.5,0,0,2.3158,1.8282,2.0969,0.1396,0.2189,60,0
app_7807,1,0.5,0.5,0.5,0,0,5.6728,3.0395,4.369,0.8921,1.3038,60,0
app_7808,6,0.5,0.5,0.5,0,0,6.4334,1,5.6994,1.5196,0.734,60,0
app_7809,8,0.5,0.5,0.5,0,0,4.5573,3.8418,4.4557,0.143,0.1016,60,0
app_781,2,1.673,0.5,0.5593,0.257,1.1137,7.4326,6.5743,7.1039,0.2225,0.3287,60,0
app_7810,2,4,4,4,0,0,8,8,8,0,0,60,0
app_7811,3,0.5,0.5,0.5,0,0,3.7381,2.3624,2.6946,0.42,1.0435,60,0
app_7812,2,0.5,0.5,0.5,0,0,3.527,2.9665,3.3545,0.1719,0.1725,60,0
app_7813,7,3.409,0.5,0.572,0.3483,2.837,9.0098,4.5236,7.7322,0.9342,1.2775,100,0
app_7814,1,0.5,0.5,0.5,0,0,3.6559,2.6591,3.2989,0.4047,0.3569,60,0
app_7815,2,0.5,0.5,0.5,0,0,4.4485,3.2069,4.119,0.2559,0.3294,60,0
app_7816,1,0.761,0.5,0.5533,0.1057,0.2077,2.8026,2.3548,2.6868,0.1736,0.1157,60,0
app_7817,1,0.5,0.5,0.5,0,0,3.2538,2.778,3.1198,0.1144,0.134,60,0
app_7818,2,0.5,0.5,0.5,0,0,4.4979,3.2873,4.1167,0.2685,0.3812,60,0
app_7819,1,0.57,0.5,0.5007,0.0071,0.0693,1,1,1,0,0,60,0
app_782,319,3.885,0.549,1.6408,0.7051,2.2442,6.9747,6.4804,6.831,0.1244,0.1437,60,0
app_7820,1,4,4,4,0,0,8,8,8,0,0,60,0
app_7821,1,1.042,0.5,0.5055,0.0548,0.5365,3.0481,2.6056,2.8264,0.1364,0.2217,60,0
app_7822,9,3.057,0.5,2.2379,0.3722,0.8191,4.9035,4.3738,4.7878,0.1068,0.1156,80,0
app_7823,3,0.5,0.5,0.5,0,0,2.6709,2.3574,2.5595,0.0684,0.1114,60,0
app_7824,5,0.5,0.5,0.5,0,0,4.8041,1,3.5742,1.6797,1.23,60,0
app_7825,19,3.067,0.5,0.9971,0.3487,2.0699,3.2469,1,3.0125,0.2322,0.2344,60,0
app_7826,2,0.5,0.5,0.5,0,0,3.1803,2.8775,3.075,0.075,0.1054,60,0
app_7827,2,1.976,0.5,0.5904,0.3557,1.3856,4.9743,3.2465,3.8688,0.5649,1.1055,60,0
app_7828,4,2.26,0.5,0.6224,0.2286,1.6376,5.5642,3.4989,5.079,0.3556,0.4853,60,0
app_7829,2,0.5,0.5,0.5,0,0,3.2005,2.7384,2.9391,0.1072,0.2614,60,0
app_783,1,0.5,0.5,0.5,0,0,4.6075,3.1222,3.8719,0.3665,0.7356,60,0
app_7830,3,0.5,0.5,0.5,0,0,3.6379,2.8838,3.3195,0.201,0.3184,60,0
app_7831,7,1.454,0.5,0.5251,0.13,0.9289,6.4456,1,4.7202,2.2803,1.7253,80,0
app_7832,3,0.876,0.5,0.5304,0.0753,0.3456,6.6978,2.5247,3.9965,1.2931,2.7012,60,0
app_7833,4,0.864,0.5,0.5039,0.0368,0.3601,4.2048,3.2469,3.9704,0.2406,0.2345,60,0
app_7834,4,4,4,4,0,0,8,8,8,0,0,60,0
app_7835,1,0.5,0.5,0.5,0,0,2.8984,2.4843,2.6654,0.1181,0.233,60,0
app_7836,4,1.31,0.5,0.8571,0.2216,0.4529,6.7723,4.2727,5.1811,0.5653,1.5912,60,0
app_7837,1,0.5,0.5,0.5,0,0,1,1,1,0,0,60,0
app_7838,1,0.5,0.5,0.5,0,0,2.8884,2.5609,2.7672,0.1007,0.1212,60,0
app_7839,2,4,4,4,0,0,8,8,8,0,0,60,0
app_784,1,0.5,0.5,0.5,0,0,5.8474,1,5.0244,1.5241,0.823,40,0
app_7840,2,0.5,0.5,0.5,0,0,4.8699,2.561,4.108,0.9591,0.7619,60,0
app_7841,2,0.5,0.5,0.5,0,0,4.3322,2.597,3.845,0.419,0.4872,60,0
app_7842,3,2.961,0.5,0.5461,0.3169,2.4149,4.4984,3.1127,3.98,0.3727,0.5184,60,0
app_7843,1,1.056,0.5,0.5075,0.0588,0.5485,3.9745,2.5139,3.0392,0.56,0.9352,60,0
app_7844,3,2.28,0.5,0.5407,0.2004,1.7393,4.9398,3.4526,4.004,0.2476,0.9358,60,0
